,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,class
8425,16.67,0.0,0.0,0.0,5.56,11.11,0.0,11.11,0.0,5.56,5.56,11.11,11.11,0.0,5.56,5.56,11.11,0.0,0.0,0.0,negative
8426,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,5.56,22.22,11.11,16.67,5.56,5.56,0.0,0.0,0.0,negative
8427,9.52,2.38,7.14,2.38,4.76,0.0,0.0,11.9,2.38,7.14,2.38,2.38,7.14,4.76,7.14,4.76,7.14,9.52,2.38,4.76,negative
8428,6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,20.0,20.0,6.67,6.67,6.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,negative
8429,10.0,0.0,6.0,12.0,8.0,14.0,4.0,4.0,10.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,negative
8430,17.65,5.88,0.0,5.88,0.0,5.88,0.0,11.76,0.0,11.76,0.0,11.76,0.0,17.65,0.0,0.0,5.88,5.88,0.0,0.0,negative
8431,0.0,4.17,12.5,4.17,8.33,8.33,4.17,0.0,8.33,8.33,0.0,8.33,4.17,4.17,0.0,0.0,8.33,12.5,0.0,4.17,negative
8432,6.82,1.14,5.68,12.5,1.14,3.41,2.27,5.68,10.23,6.82,3.41,7.95,2.27,5.68,5.68,2.27,5.68,3.41,4.55,3.41,negative
8433,2.3,4.6,3.45,2.3,4.6,10.34,0.0,4.6,6.9,14.94,2.3,4.6,5.75,6.9,2.3,5.75,3.45,11.49,0.0,3.45,negative
8434,8.7,0.0,6.52,15.22,0.0,4.35,0.0,2.17,4.35,15.22,2.17,4.35,2.17,4.35,0.0,8.7,4.35,13.04,0.0,4.35,negative
8435,4.35,2.17,0.0,0.0,8.7,2.17,2.17,10.87,4.35,4.35,6.52,6.52,10.87,2.17,0.0,8.7,4.35,4.35,6.52,10.87,negative
8436,13.79,3.45,0.0,0.0,20.69,3.45,0.0,6.9,0.0,24.14,3.45,3.45,0.0,0.0,3.45,6.9,3.45,3.45,3.45,0.0,negative
8437,21.21,3.03,3.03,3.03,0.0,3.03,6.06,9.09,6.06,9.09,0.0,6.06,6.06,6.06,3.03,6.06,6.06,3.03,0.0,0.0,negative
8438,3.03,0.0,12.12,6.06,3.03,9.09,3.03,6.06,3.03,15.15,0.0,3.03,9.09,0.0,3.03,6.06,6.06,12.12,0.0,0.0,negative
8439,4.76,0.0,9.52,19.05,0.0,0.0,0.0,4.76,0.0,9.52,0.0,14.29,4.76,0.0,14.29,9.52,0.0,0.0,0.0,9.52,negative
8440,7.46,1.49,5.97,5.97,8.96,1.49,4.48,4.48,10.45,2.99,0.0,7.46,2.99,1.49,4.48,5.97,8.96,8.96,2.99,2.99,negative
8441,0.0,0.0,12.5,0.0,12.5,6.25,6.25,0.0,0.0,0.0,6.25,6.25,6.25,0.0,25.0,6.25,0.0,6.25,6.25,0.0,negative
8442,2.7,0.0,10.81,8.11,8.11,2.7,2.7,10.81,8.11,8.11,10.81,2.7,8.11,0.0,10.81,0.0,0.0,5.41,0.0,0.0,negative
8443,13.51,0.0,5.41,5.41,5.41,13.51,2.7,8.11,2.7,5.41,2.7,0.0,5.41,0.0,8.11,2.7,8.11,8.11,0.0,2.7,negative
8444,6.25,0.0,6.25,6.25,6.25,0.0,6.25,6.25,0.0,6.25,0.0,12.5,12.5,0.0,0.0,6.25,18.75,0.0,0.0,6.25,negative
8445,6.25,0.0,12.5,3.12,9.38,3.12,0.0,6.25,6.25,6.25,0.0,6.25,3.12,0.0,18.75,3.12,0.0,6.25,3.12,6.25,negative
8446,21.43,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,7.14,14.29,0.0,0.0,0.0,0.0,7.14,21.43,7.14,0.0,7.14,negative
8447,0.0,0.0,4.17,12.5,0.0,0.0,4.17,8.33,12.5,4.17,0.0,4.17,12.5,0.0,0.0,29.17,0.0,8.33,0.0,0.0,negative
8448,25.0,0.0,4.17,4.17,0.0,25.0,4.17,4.17,0.0,4.17,0.0,0.0,8.33,0.0,4.17,4.17,4.17,8.33,0.0,0.0,negative
8449,0.0,0.0,21.05,5.26,10.53,5.26,0.0,10.53,5.26,10.53,0.0,0.0,0.0,0.0,15.79,5.26,0.0,5.26,0.0,5.26,negative
8450,15.38,0.0,7.69,7.69,0.0,7.69,0.0,15.38,7.69,7.69,0.0,0.0,7.69,0.0,7.69,7.69,7.69,0.0,0.0,0.0,negative
8451,7.69,0.0,15.38,0.0,7.69,0.0,0.0,0.0,15.38,7.69,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,7.69,15.38,negative
8452,14.29,0.0,7.14,7.14,7.14,0.0,7.14,7.14,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,7.14,0.0,14.29,negative
8453,10.0,0.0,10.0,5.0,0.0,10.0,5.0,10.0,0.0,10.0,5.0,0.0,10.0,0.0,10.0,0.0,0.0,15.0,0.0,0.0,negative
8454,11.11,0.0,0.0,14.81,7.41,3.7,3.7,7.41,7.41,7.41,3.7,0.0,7.41,3.7,7.41,0.0,0.0,11.11,0.0,3.7,negative
8455,3.7,0.0,11.11,11.11,3.7,7.41,0.0,22.22,7.41,7.41,3.7,3.7,3.7,0.0,3.7,0.0,3.7,0.0,0.0,7.41,negative
8456,11.11,3.7,0.0,11.11,0.0,0.0,0.0,3.7,7.41,11.11,3.7,11.11,3.7,7.41,3.7,7.41,3.7,3.7,7.41,0.0,negative
8457,5.0,5.0,10.0,15.0,5.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,10.0,0.0,5.0,negative
8458,4.0,2.67,5.33,9.33,8.0,0.0,2.67,5.33,4.0,10.67,4.0,8.0,1.33,8.0,10.67,6.67,4.0,4.0,0.0,1.33,negative
8459,7.69,7.69,7.69,7.69,0.0,15.38,7.69,15.38,0.0,15.38,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,negative
8460,0.0,0.0,6.25,6.25,6.25,0.0,6.25,18.75,18.75,18.75,0.0,6.25,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,negative
8461,25.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,31.25,0.0,0.0,0.0,6.25,0.0,0.0,6.25,12.5,0.0,0.0,negative
8462,6.25,0.0,3.12,9.38,3.12,15.62,6.25,9.38,0.0,9.38,0.0,3.12,3.12,6.25,3.12,0.0,12.5,6.25,0.0,3.12,negative
8463,8.11,0.0,5.41,5.41,8.11,16.22,0.0,2.7,5.41,8.11,0.0,2.7,5.41,0.0,5.41,2.7,2.7,18.92,0.0,2.7,negative
8464,11.54,0.0,7.69,11.54,5.77,15.38,3.85,1.92,9.62,1.92,1.92,1.92,1.92,7.69,3.85,1.92,3.85,1.92,0.0,5.77,negative
8465,6.67,1.67,8.33,5.0,6.67,3.33,6.67,5.0,11.67,11.67,1.67,1.67,3.33,1.67,5.0,3.33,6.67,6.67,0.0,3.33,negative
8466,2.7,0.0,10.81,0.0,2.7,13.51,5.41,5.41,8.11,13.51,0.0,2.7,2.7,0.0,5.41,8.11,10.81,2.7,2.7,2.7,negative
8467,4.35,4.35,6.52,8.7,10.87,8.7,0.0,15.22,8.7,4.35,0.0,4.35,4.35,0.0,2.17,13.04,0.0,2.17,0.0,2.17,negative
8468,4.88,0.0,4.88,9.76,0.0,4.88,0.0,4.88,17.07,14.63,2.44,4.88,4.88,7.32,7.32,7.32,4.88,0.0,0.0,0.0,negative
8469,6.9,0.0,3.45,10.34,6.9,10.34,3.45,10.34,3.45,3.45,6.9,3.45,3.45,17.24,0.0,3.45,6.9,0.0,0.0,0.0,negative
8470,13.11,1.64,0.0,6.56,6.56,6.56,1.64,8.2,3.28,18.03,6.56,1.64,3.28,4.92,0.0,3.28,3.28,8.2,0.0,3.28,negative
8471,11.63,0.0,4.65,6.98,6.98,2.33,0.0,4.65,4.65,4.65,0.0,0.0,4.65,4.65,20.93,2.33,11.63,9.3,0.0,0.0,negative
8472,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,5.56,16.67,0.0,11.11,33.33,0.0,0.0,5.56,5.56,5.56,0.0,0.0,negative
8473,7.69,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,15.38,7.69,23.08,7.69,0.0,0.0,0.0,7.69,15.38,0.0,0.0,negative
8474,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,7.14,7.14,0.0,0.0,7.14,14.29,7.14,14.29,28.57,0.0,0.0,0.0,negative
8475,30.0,0.0,5.0,5.0,5.0,5.0,0.0,10.0,0.0,15.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,5.0,negative
8476,3.28,0.0,6.56,6.56,1.64,8.2,3.28,11.48,9.84,8.2,3.28,3.28,3.28,4.92,4.92,4.92,8.2,4.92,0.0,3.28,negative
8477,8.11,0.0,5.41,5.41,8.11,8.11,0.0,2.7,8.11,0.0,8.11,8.11,5.41,0.0,0.0,16.22,5.41,5.41,0.0,5.41,negative
8478,0.0,5.0,10.0,35.0,0.0,0.0,5.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,negative
8479,17.65,0.0,0.0,0.0,0.0,11.76,5.88,11.76,0.0,17.65,5.88,0.0,0.0,0.0,5.88,5.88,5.88,11.76,0.0,0.0,negative
8480,13.33,0.0,10.0,3.33,0.0,10.0,0.0,6.67,10.0,3.33,6.67,10.0,6.67,6.67,0.0,0.0,0.0,3.33,6.67,3.33,negative
8481,20.83,0.0,4.17,4.17,4.17,25.0,0.0,0.0,0.0,4.17,0.0,0.0,8.33,0.0,4.17,4.17,4.17,8.33,0.0,8.33,negative
8482,3.45,6.9,13.79,6.9,10.34,3.45,0.0,3.45,6.9,6.9,3.45,3.45,3.45,0.0,6.9,3.45,0.0,6.9,3.45,6.9,negative
8483,4.17,0.0,4.17,12.5,4.17,0.0,0.0,12.5,12.5,8.33,0.0,12.5,4.17,0.0,12.5,0.0,8.33,4.17,0.0,0.0,negative
8484,0.0,0.0,16.67,0.0,0.0,11.11,0.0,27.78,0.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,11.11,22.22,0.0,0.0,negative
8485,0.0,0.0,10.0,10.0,12.5,5.0,2.5,7.5,10.0,10.0,2.5,5.0,2.5,5.0,0.0,2.5,5.0,5.0,0.0,5.0,negative
8486,7.5,2.5,7.5,0.0,2.5,0.0,2.5,5.0,2.5,20.0,5.0,5.0,0.0,15.0,5.0,7.5,2.5,10.0,0.0,0.0,negative
8487,5.26,5.26,10.53,5.26,0.0,5.26,10.53,5.26,0.0,0.0,0.0,0.0,0.0,5.26,21.05,15.79,0.0,5.26,5.26,0.0,negative
8488,6.67,4.0,4.0,10.67,6.67,4.0,1.33,5.33,5.33,12.0,4.0,8.0,5.33,1.33,4.0,4.0,4.0,5.33,0.0,4.0,negative
8489,3.95,0.0,6.58,9.21,5.26,5.26,2.63,3.95,10.53,17.11,0.0,6.58,3.95,1.32,10.53,1.32,3.95,5.26,0.0,2.63,negative
8490,0.0,0.0,0.0,11.76,0.0,70.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,0.0,0.0,5.88,0.0,negative
8491,9.76,0.0,4.88,0.0,7.32,9.76,2.44,2.44,0.0,17.07,2.44,2.44,4.88,9.76,2.44,12.2,4.88,4.88,2.44,0.0,negative
8492,7.14,0.0,2.38,4.76,7.14,7.14,2.38,9.52,4.76,9.52,2.38,2.38,7.14,7.14,0.0,11.9,7.14,2.38,2.38,2.38,negative
8493,13.89,8.33,2.78,2.78,2.78,11.11,5.56,5.56,0.0,11.11,5.56,0.0,5.56,5.56,5.56,2.78,5.56,2.78,0.0,2.78,negative
8494,6.49,2.6,5.19,3.9,7.79,5.19,1.3,3.9,6.49,7.79,5.19,2.6,5.19,5.19,3.9,2.6,2.6,15.58,1.3,5.19,negative
8495,2.78,5.56,8.33,8.33,0.0,5.56,5.56,2.78,2.78,19.44,0.0,2.78,8.33,0.0,13.89,2.78,0.0,11.11,0.0,0.0,negative
8496,5.56,0.0,2.78,0.0,11.11,2.78,0.0,2.78,5.56,2.78,22.22,0.0,13.89,11.11,0.0,0.0,5.56,8.33,5.56,0.0,negative
8497,8.82,0.0,8.82,2.94,2.94,2.94,2.94,8.82,5.88,11.76,2.94,0.0,11.76,0.0,5.88,8.82,2.94,11.76,0.0,0.0,negative
8498,4.55,0.0,4.55,18.18,4.55,13.64,0.0,4.55,4.55,4.55,0.0,4.55,4.55,4.55,13.64,4.55,0.0,4.55,0.0,4.55,negative
8499,3.33,0.0,3.33,6.67,3.33,6.67,3.33,10.0,3.33,10.0,0.0,3.33,16.67,6.67,0.0,3.33,3.33,13.33,0.0,3.33,negative
8500,0.0,0.0,4.17,16.67,6.25,8.33,0.0,4.17,8.33,10.42,4.17,0.0,8.33,0.0,4.17,4.17,6.25,6.25,2.08,6.25,negative
8501,4.17,0.0,8.33,0.0,0.0,4.17,0.0,8.33,12.5,16.67,0.0,0.0,0.0,8.33,4.17,8.33,12.5,12.5,0.0,0.0,negative
8502,11.11,0.0,0.0,0.0,11.11,11.11,0.0,11.11,0.0,16.67,0.0,0.0,0.0,11.11,0.0,22.22,0.0,5.56,0.0,0.0,negative
8503,4.17,0.0,4.17,16.67,0.0,4.17,0.0,8.33,12.5,16.67,8.33,0.0,0.0,8.33,8.33,0.0,0.0,8.33,0.0,0.0,negative
8504,4.17,4.17,4.17,0.0,12.5,16.67,0.0,12.5,0.0,8.33,4.17,4.17,4.17,0.0,4.17,4.17,4.17,4.17,4.17,4.17,negative
8505,16.67,0.0,12.5,0.0,0.0,0.0,0.0,12.5,8.33,20.83,0.0,8.33,0.0,0.0,4.17,8.33,4.17,4.17,0.0,0.0,negative
8506,12.12,0.0,0.0,9.09,6.06,9.09,3.03,9.09,0.0,0.0,0.0,18.18,3.03,0.0,0.0,3.03,18.18,9.09,0.0,0.0,negative
8507,12.12,3.03,0.0,6.06,3.03,9.09,0.0,0.0,9.09,6.06,3.03,0.0,0.0,3.03,3.03,15.15,6.06,9.09,3.03,9.09,negative
8508,9.09,3.03,0.0,9.09,6.06,0.0,0.0,9.09,6.06,3.03,6.06,0.0,3.03,6.06,3.03,6.06,9.09,15.15,3.03,3.03,negative
8509,0.0,0.0,0.0,6.67,13.33,6.67,0.0,0.0,6.67,13.33,0.0,6.67,6.67,13.33,0.0,0.0,6.67,6.67,0.0,13.33,negative
8510,3.03,0.0,0.0,0.0,6.06,9.09,0.0,6.06,9.09,3.03,3.03,3.03,6.06,9.09,18.18,6.06,3.03,9.09,0.0,6.06,negative
8511,0.0,0.0,0.0,7.69,7.69,0.0,0.0,7.69,15.38,0.0,15.38,0.0,7.69,0.0,7.69,15.38,7.69,7.69,0.0,0.0,negative
8512,3.03,0.0,3.03,33.33,0.0,9.09,0.0,3.03,12.12,3.03,3.03,3.03,3.03,0.0,3.03,18.18,3.03,0.0,0.0,0.0,negative
8513,9.09,0.0,0.0,3.03,9.09,9.09,0.0,0.0,0.0,27.27,6.06,0.0,6.06,0.0,6.06,9.09,3.03,12.12,0.0,0.0,negative
8514,0.0,2.17,4.35,13.04,4.35,6.52,4.35,2.17,4.35,15.22,4.35,0.0,2.17,4.35,4.35,17.39,2.17,2.17,0.0,6.52,negative
8515,17.65,5.88,5.88,0.0,0.0,11.76,0.0,5.88,0.0,17.65,5.88,0.0,5.88,0.0,11.76,0.0,11.76,0.0,0.0,0.0,negative
8516,15.22,0.0,4.35,2.17,4.35,6.52,0.0,15.22,4.35,0.0,2.17,0.0,8.7,4.35,4.35,15.22,2.17,8.7,2.17,0.0,negative
8517,8.11,5.41,5.41,5.41,2.7,5.41,5.41,10.81,2.7,8.11,2.7,8.11,8.11,0.0,8.11,8.11,0.0,2.7,0.0,2.7,negative
8518,5.0,0.0,5.0,5.0,5.0,0.0,0.0,15.0,15.0,10.0,10.0,5.0,5.0,0.0,5.0,5.0,10.0,0.0,0.0,0.0,negative
8519,30.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,0.0,0.0,5.0,5.0,15.0,5.0,0.0,5.0,0.0,5.0,negative
8520,4.76,14.29,9.52,0.0,0.0,9.52,0.0,4.76,0.0,4.76,0.0,4.76,4.76,4.76,4.76,9.52,4.76,0.0,0.0,19.05,negative
8521,0.0,9.52,0.0,14.29,0.0,9.52,0.0,9.52,0.0,9.52,0.0,19.05,9.52,0.0,0.0,4.76,0.0,9.52,0.0,4.76,negative
8522,19.05,0.0,4.76,14.29,0.0,14.29,4.76,4.76,4.76,14.29,0.0,0.0,0.0,0.0,0.0,4.76,4.76,9.52,0.0,0.0,negative
8523,4.76,0.0,4.76,9.52,0.0,14.29,0.0,14.29,4.76,14.29,0.0,4.76,0.0,9.52,0.0,0.0,4.76,9.52,0.0,4.76,negative
8524,12.5,0.0,0.0,0.0,0.0,12.5,6.25,0.0,6.25,12.5,6.25,6.25,0.0,6.25,0.0,6.25,6.25,12.5,6.25,0.0,negative
8525,17.24,3.45,10.34,3.45,0.0,10.34,6.9,3.45,3.45,10.34,0.0,3.45,0.0,3.45,3.45,6.9,6.9,6.9,0.0,0.0,negative
8526,13.79,0.0,3.45,6.9,6.9,6.9,3.45,3.45,10.34,13.79,0.0,6.9,3.45,3.45,0.0,6.9,0.0,10.34,0.0,0.0,negative
8527,6.25,0.0,6.25,6.25,12.5,18.75,0.0,0.0,0.0,6.25,0.0,6.25,6.25,6.25,0.0,0.0,6.25,18.75,0.0,0.0,negative
8528,8.33,12.5,0.0,8.33,4.17,0.0,4.17,0.0,4.17,16.67,0.0,4.17,12.5,4.17,12.5,4.17,0.0,4.17,0.0,0.0,negative
8529,5.88,0.0,5.88,11.76,5.88,5.88,0.0,11.76,0.0,0.0,5.88,5.88,0.0,0.0,0.0,11.76,5.88,23.53,0.0,0.0,negative
8530,12.5,0.0,4.17,4.17,4.17,16.67,0.0,4.17,4.17,8.33,4.17,0.0,4.17,0.0,4.17,8.33,4.17,16.67,0.0,0.0,negative
8531,33.33,0.0,4.17,4.17,0.0,29.17,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,12.5,4.17,0.0,0.0,4.17,0.0,negative
8532,6.06,0.0,9.09,12.12,3.03,6.06,9.09,6.06,0.0,9.09,3.03,0.0,0.0,9.09,6.06,6.06,0.0,3.03,6.06,6.06,negative
8533,21.21,0.0,0.0,0.0,0.0,42.42,0.0,0.0,0.0,6.06,0.0,0.0,12.12,0.0,3.03,12.12,0.0,3.03,0.0,0.0,negative
8534,10.42,2.08,4.17,2.08,4.17,16.67,4.17,10.42,8.33,2.08,0.0,8.33,0.0,2.08,0.0,4.17,8.33,8.33,0.0,4.17,negative
8535,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,14.29,21.43,0.0,7.14,0.0,0.0,0.0,0.0,21.43,14.29,0.0,0.0,negative
8536,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,16.67,0.0,8.33,0.0,8.33,8.33,8.33,8.33,8.33,16.67,0.0,0.0,negative
8537,11.11,0.0,11.11,3.7,3.7,11.11,3.7,14.81,3.7,14.81,0.0,3.7,7.41,0.0,11.11,0.0,0.0,0.0,0.0,0.0,negative
8538,0.0,0.0,3.7,7.41,14.81,0.0,0.0,0.0,3.7,7.41,0.0,3.7,11.11,3.7,7.41,18.52,18.52,0.0,0.0,0.0,negative
8539,11.76,0.0,5.88,5.88,0.0,5.88,0.0,11.76,0.0,5.88,0.0,11.76,0.0,5.88,0.0,17.65,5.88,0.0,0.0,11.76,negative
8540,5.88,0.0,11.76,5.88,0.0,0.0,5.88,11.76,5.88,5.88,0.0,5.88,17.65,5.88,0.0,5.88,5.88,5.88,0.0,0.0,negative
8541,17.65,0.0,0.0,11.76,5.88,5.88,5.88,5.88,11.76,5.88,0.0,0.0,0.0,0.0,11.76,0.0,5.88,5.88,0.0,5.88,negative
8542,10.0,0.0,15.0,5.0,5.0,10.0,5.0,5.0,5.0,15.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,negative
8543,0.0,0.0,5.26,10.53,10.53,5.26,0.0,10.53,10.53,10.53,0.0,5.26,0.0,5.26,5.26,5.26,5.26,5.26,0.0,5.26,negative
8544,15.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,10.0,10.0,0.0,10.0,0.0,10.0,5.0,5.0,0.0,15.0,0.0,0.0,negative
8545,5.0,0.0,25.0,15.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,10.0,negative
8546,0.0,5.88,0.0,5.88,0.0,5.88,0.0,0.0,0.0,11.76,0.0,11.76,11.76,0.0,0.0,11.76,11.76,17.65,0.0,5.88,negative
8547,6.67,3.33,0.0,3.33,6.67,10.0,0.0,6.67,6.67,6.67,6.67,3.33,6.67,0.0,3.33,6.67,13.33,6.67,0.0,3.33,negative
8548,9.68,0.0,12.9,9.68,3.23,6.45,9.68,3.23,6.45,6.45,0.0,3.23,0.0,0.0,12.9,0.0,0.0,6.45,3.23,6.45,negative
8549,8.82,0.0,8.82,5.88,8.82,2.94,0.0,5.88,2.94,11.76,2.94,5.88,5.88,5.88,11.76,2.94,5.88,2.94,0.0,0.0,negative
8550,13.33,0.0,4.44,6.67,0.0,6.67,4.44,8.89,6.67,4.44,4.44,2.22,4.44,6.67,4.44,0.0,4.44,15.56,2.22,0.0,negative
8551,4.55,4.55,9.09,0.0,0.0,13.64,4.55,0.0,4.55,0.0,0.0,13.64,4.55,0.0,0.0,18.18,0.0,18.18,0.0,4.55,negative
8552,7.69,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,15.38,0.0,7.69,0.0,15.38,7.69,15.38,0.0,15.38,0.0,0.0,negative
8553,16.67,0.0,16.67,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,8.33,8.33,0.0,8.33,0.0,0.0,negative
8554,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,8.33,8.33,16.67,8.33,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,negative
8555,14.29,0.0,3.57,3.57,0.0,3.57,0.0,3.57,3.57,7.14,3.57,0.0,14.29,14.29,14.29,0.0,10.71,3.57,0.0,0.0,negative
8556,3.03,0.0,0.0,12.12,3.03,0.0,6.06,6.06,9.09,6.06,3.03,6.06,0.0,0.0,9.09,18.18,0.0,15.15,0.0,3.03,negative
8557,8.11,0.0,8.11,5.41,10.81,0.0,0.0,2.7,5.41,8.11,5.41,2.7,10.81,2.7,10.81,10.81,2.7,2.7,0.0,2.7,negative
8558,12.5,0.0,0.0,0.0,12.5,6.25,0.0,12.5,0.0,12.5,0.0,6.25,0.0,6.25,0.0,25.0,6.25,0.0,0.0,0.0,negative
8559,7.69,0.0,15.38,15.38,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,15.38,0.0,0.0,0.0,7.69,7.69,0.0,7.69,negative
8560,0.0,0.0,0.0,0.0,5.26,0.0,5.26,5.26,15.79,15.79,0.0,26.32,5.26,10.53,5.26,5.26,0.0,0.0,0.0,0.0,negative
8561,10.53,0.0,5.26,10.53,0.0,10.53,0.0,5.26,0.0,10.53,0.0,0.0,5.26,0.0,5.26,0.0,10.53,15.79,5.26,5.26,negative
8562,0.0,6.25,0.0,12.5,0.0,6.25,0.0,12.5,6.25,31.25,6.25,0.0,0.0,0.0,0.0,6.25,0.0,12.5,0.0,0.0,negative
8563,0.0,6.25,6.25,6.25,6.25,6.25,0.0,6.25,12.5,18.75,0.0,0.0,6.25,0.0,0.0,6.25,12.5,0.0,0.0,6.25,negative
8564,12.9,0.0,0.0,3.23,16.13,9.68,0.0,0.0,0.0,16.13,0.0,0.0,3.23,0.0,12.9,6.45,3.23,16.13,0.0,0.0,negative
8565,12.5,0.0,12.5,12.5,0.0,4.17,8.33,4.17,0.0,8.33,0.0,0.0,4.17,0.0,12.5,12.5,0.0,4.17,4.17,0.0,negative
8566,12.5,0.0,8.33,4.17,8.33,8.33,0.0,0.0,4.17,29.17,8.33,0.0,0.0,0.0,8.33,4.17,0.0,4.17,0.0,0.0,negative
8567,3.03,12.12,6.06,9.09,0.0,3.03,3.03,0.0,6.06,3.03,0.0,9.09,3.03,9.09,3.03,6.06,15.15,6.06,0.0,3.03,negative
8568,5.88,0.0,5.88,5.88,5.88,5.88,5.88,11.76,0.0,11.76,11.76,0.0,11.76,0.0,0.0,5.88,5.88,5.88,0.0,0.0,negative
8569,5.88,0.0,5.88,17.65,0.0,5.88,0.0,11.76,0.0,5.88,5.88,5.88,0.0,5.88,11.76,5.88,5.88,5.88,0.0,0.0,negative
8570,0.0,0.0,9.52,0.0,4.76,9.52,0.0,0.0,4.76,9.52,4.76,4.76,9.52,9.52,0.0,4.76,14.29,14.29,0.0,0.0,negative
8571,4.76,0.0,0.0,4.76,0.0,14.29,0.0,9.52,4.76,19.05,0.0,14.29,4.76,4.76,0.0,4.76,9.52,4.76,0.0,0.0,negative
8572,10.0,2.0,4.0,10.0,0.0,8.0,4.0,4.0,10.0,14.0,0.0,2.0,8.0,2.0,2.0,8.0,2.0,8.0,0.0,2.0,negative
8573,0.0,7.69,15.38,0.0,0.0,7.69,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,15.38,15.38,7.69,7.69,0.0,7.69,negative
8574,11.76,0.0,11.76,0.0,0.0,0.0,5.88,0.0,11.76,5.88,0.0,5.88,11.76,0.0,0.0,5.88,5.88,17.65,5.88,0.0,negative
8575,7.41,0.0,7.41,3.7,0.0,3.7,3.7,7.41,7.41,11.11,0.0,7.41,7.41,7.41,0.0,7.41,7.41,11.11,0.0,0.0,negative
8576,0.0,0.0,0.0,0.0,0.0,35.71,0.0,7.14,0.0,14.29,7.14,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,14.29,negative
8577,0.0,0.0,0.0,0.0,7.14,35.71,0.0,0.0,14.29,0.0,0.0,0.0,14.29,0.0,7.14,0.0,14.29,7.14,0.0,0.0,negative
8578,4.17,0.0,0.0,16.67,0.0,0.0,12.5,4.17,0.0,20.83,0.0,8.33,4.17,12.5,0.0,8.33,4.17,4.17,0.0,0.0,negative
8579,8.16,2.04,6.12,16.33,0.0,6.12,0.0,2.04,0.0,12.24,0.0,2.04,4.08,14.29,18.37,0.0,2.04,4.08,2.04,0.0,negative
8580,3.45,0.0,0.0,3.45,3.45,3.45,0.0,10.34,3.45,17.24,0.0,0.0,3.45,17.24,6.9,13.79,3.45,6.9,0.0,3.45,negative
8581,13.79,0.0,3.45,3.45,10.34,6.9,3.45,3.45,10.34,3.45,3.45,10.34,6.9,0.0,0.0,10.34,3.45,6.9,0.0,0.0,negative
8582,7.14,0.0,10.71,0.0,3.57,3.57,3.57,7.14,3.57,10.71,0.0,0.0,0.0,7.14,14.29,7.14,7.14,7.14,7.14,0.0,negative
8583,3.57,0.0,0.0,0.0,10.71,3.57,7.14,3.57,10.71,21.43,3.57,0.0,7.14,3.57,0.0,21.43,3.57,0.0,0.0,0.0,negative
8584,5.26,5.26,5.26,5.26,21.05,5.26,10.53,5.26,0.0,5.26,0.0,5.26,0.0,0.0,5.26,5.26,10.53,5.26,0.0,0.0,negative
8585,21.21,0.0,0.0,6.06,3.03,9.09,0.0,0.0,3.03,15.15,3.03,6.06,6.06,3.03,6.06,3.03,6.06,9.09,0.0,0.0,negative
